experiment_index,kind,time_us,signal,reference,synthetic_measurement,wilson_low95,wilson_high95
1,dephasing,5.0,0.8464817248906138,0.8464817248906141,0.8515625,0.7995377649385533,0.8909041045334121
1,dephasing,5.5,0.8324906126116023,0.8324906126116027,0.85546875,0.8039575955704663,0.8942385944036642
1,dephasing,6.0,0.8187307530779815,0.8187307530779818,0.81640625,0.7601230350898363,0.8605299498626444
1,dephasing,6.5,0.8051983240180702,0.8051983240180706,0.859375,0.8083865593480148,0.8975639511282802
1,dephasing,7.0,0.7918895663367813,0.7918895663367816,0.78515625,0.7255474772245007,0.8330709437106598
1,dephasing,7.5,0.7788007830714045,0.7788007830714049,0.76171875,0.6998474714816463,0.8122450264405243
1,dephasing,8.0,0.7659283383646485,0.7659283383646487,0.7734375,0.712674744828913,0.8226807145997528
1,dephasing,8.5,0.7532686564546566,0.7532686564546568,0.69921875,0.6320987482536546,0.7559246216338766
1,dephasing,9.0,0.7408182206817177,0.7408182206817179,0.73828125,0.6743182495724909,0.7912483253366902
1,dephasing,9.5,0.7285735725113928,0.728573572511393,0.765625,0.704118360932817,0.8157284574915187
1,dephasing,10.0,0.7165313105737892,0.7165313105737893,0.71875,0.6531604059866549,0.7736345664117013
1,dephasing,10.5,0.7046880897187133,0.7046880897187134,0.6875,0.6195047048843914,0.7452557034966447
1,dephasing,11.0,0.6930406200864414,0.6930406200864415,0.734375,0.6700785755578451,0.7877336788491709
1,dephasing,11.5,0.6815856661938478,0.681585666193848,0.671875,0.6027597390540305,0.7309833873183458
1,dephasing,12.0,0.6703200460356391,0.6703200460356393,0.6640625,0.5944065684763387,0.7238279168917079
1,dephasing,12.5,0.6592406302004435,0.6592406302004438,0.63671875,0.5652659926757799,0.6986882491771116
1,dephasing,13.0,0.6483443410015095,0.6483443410015097,0.6640625,0.5944065684763387,0.7238279168917079
1,dephasing,13.5,0.6376281516217731,0.6376281516217733,0.64453125,0.5735771727309185,0.7058857101263032
1,dephasing,14.0,0.6270890852730558,0.6270890852730561,0.6015625,0.5280019143306762,0.6661634430027306
1,dephasing,14.5,0.6167242143691605,0.6167242143691608,0.6171875,0.5445369623548777,0.6806456769871889
1,dephasing,15.0,0.6065306597126332,0.6065306597126334,0.6171875,0.5445369623548777,0.6806456769871889
1,dephasing,15.5,0.5965055896949681,0.5965055896949684,0.63671875,0.5652659926757799,0.6986882491771116
1,dephasing,16.0,0.5866462195100316,0.5866462195100318,0.59375,0.5197497925024144,0.6589069238266623
